name,longitude,latitude,issues,prov,key,scientificName,datasetKey,publishingOrgKey,networkKeys,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,basisOfRecord,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,coordinateUncertaintyInMeters,stateProvince,year,month,day,eventDate,modified,lastInterpreted,references,license,geodeticDatum,class,countryCode,country,rightsHolder,identifier,informationWithheld,http...unknown.org.nick,verbatimEventDate,datasetName,verbatimLocality,gbifID,collectionCode,occurrenceID,taxonID,recordedBy,catalogNumber,http...unknown.org.occurrenceDetails,institutionCode,rights,eventTime,occurrenceRemarks,identificationID,http...unknown.org.recordedByOrcid,elevation,continent,institutionID,county,locality,type,vernacularName,samplingProtocol,individualCount,elevationAccuracy,habitat,samplingEffort,eventRemarks,language,locationAccordingTo,locationRemarks,previousIdentifications,fieldNotes,identificationRemarks,organismQuantity,verbatimCoordinateSystem,organismQuantityType,verbatimElevation,municipality,verbatimTaxonRank,collectionID,identifiedBy,sex,ownerInstitutionCode,eventID,sampleSizeUnit,parentEventID,sampleSizeValue,dynamicProperties,fieldNumber,preparations,occurrenceStatus,higherGeography,locationID,datasetID,accessRights,recordNumber,waterBody,endDayOfYear,startDayOfYear,identificationReferences,acceptedNameUsage,georeferencedBy,lifeStage,verbatimSRS,georeferenceVerificationStatus,higherClassification,dataGeneralizations,depth,depthAccuracy,namePublishedInYear,nameAccordingTo,bibliographicCitation,georeferenceSources,parentNameUsage,otherCatalogNumbers,taxonRemarks,infraspecificEpithet,coordinatePrecision,namePublishedIn,organismID,associatedReferences,earliestEraOrLowestErathem,earliestEpochOrLowestSeries,lowestBiostratigraphicZone,earliestPeriodOrLowestSystem,originalNameUsage,identificationVerificationStatus,georeferencedDate,nomenclaturalCode,georeferenceProtocol,identificationQualifier,establishmentMeans,georeferenceRemarks,disposition,reproductiveCondition,typeStatus,typifiedName,associatedSequences,earliestAgeOrLowestStage,taxonConceptID,lithostratigraphicTerms,latestAgeOrHighestStage,organismRemarks,leaflet_info
"Leopardus amnicola (Gillette, 1976)",-85.22,30.79,"",gbif,1133437036,"Leopardus amnicola (Gillette, 1976)",2fba9985-ac30-46cb-99bf-91ccde0d8d2f,8483a1f0-1032-11db-ae00-b8a03c50a862,,12fadca0-d638-416d-8cee-6f29ef37a249,US,DWC_ARCHIVE,2019-09-23T15:37:49.697+0000,2016-10-11T13:55:23.635+0000,139,FOSSIL_SPECIMEN,9208954,1,44,359,732,9703,2434918,2434950,2434950,"Leopardus wiedii (Schinz, 1821)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Leopardus,amnicola,SPECIES,SYNONYM,,500,Florida,,,,,2014-07-14T18:02:25.000+0000,2019-09-20T20:31:55.871+0000,,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,US,United States of America,,2508FAB6-AEED-444B-9FA9-E6A2313DDFE3,,,,,,1133437036,UF,2508FAB6-AEED-444B-9FA9-E6A2313DDFE3,,Lewis Simmons,121946,,UF,,,,,,,NORTH_AMERICA,,Jackson,CHIPOLA RIVER 1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,default - 1,,,JA001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cenozoic,"Pleistocene, late",Rancholabrean,Quaternary,,,,,,,,,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 507 <br/><b>Record key:</b> 1133437036 <br/><b>Identified on: </b> NA <br/><b>Record url: </b><a href=' NA '>click</a>
"Leopardus wiedii (Schinz, 1821)",-59,-13,"cudc,gass84,rdativ",gbif,865725907,"Leopardus wiedii (Schinz, 1821)",5a659248-1f70-11e3-b2c5-00145eb45e9a,23539a57-1347-4dd3-af2a-cf9478563baa,,60416b42-f762-11e1-a439-00145eb45e9a,CH,BIOCASE,2019-08-28T00:56:25.973+0000,2019-08-28T00:56:26.036+0000,124,PRESERVED_SPECIMEN,2434950,1,44,359,732,9703,2434918,2434950,2434950,"Leopardus wiedii (Schinz, 1821)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Leopardus,wiedii,SPECIES,ACCEPTED,,,,,,,,,2019-09-20T20:31:24.994+0000,,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,BR,Brazil,,,,,,,,865725907,"Mammals housed at MHNG, Geneva",,,,MHNG-MAM-1938.096,,MHNG,,,,,,,,,,Amérique du Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 508 <br/><b>Record key:</b> 865725907 <br/><b>Identified on: </b> NA <br/><b>Record url: </b><a href=' NA '>click</a>
"Leopardus wiedii (Schinz, 1821)",-97.792222,22.965833,"cdround,gass84,rdativ,txmathi",gbif,1895608699,"Leopardus wiedii (Schinz, 1821)",80d3003c-f762-11e1-a439-00145eb45e9a,ff90b050-c256-11db-b71b-b8a03c50a862,,e081c7d7-2dab-42fd-94c4-9f275767fe7d,MX,DWC_ARCHIVE,2018-08-21T01:22:05.882+0000,2018-08-21T01:22:05.922+0000,52,UNKNOWN,2434950,1,44,359,732,9703,2434918,2434950,2434950,"Leopardus wiedii (Schinz, 1821)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Leopardus,wiedii,SPECIES,ACCEPTED,,,Tamaulipas,,,,,2015-12-03T00:00:00.000+0000,2019-09-20T20:32:00.680+0000,,http://creativecommons.org/licenses/by/4.0/legalcode,WGS84,Mammalia,MX,Mexico,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),urn:catalog:NO DISPONIBLE:NO DISPONIBLE:NO DISPONIBLE:7028342fa3c0984dff15b3db926683f6,,,,Actualización de la base de datos del Atlas Mastozoológico de México,,1895608699,NO DISPONIBLE,urn:catalog:NO DISPONIBLE:NO DISPONIBLE:NO DISPONIBLE:7028342fa3c0984dff15b3db926683f6,01393ce52189a3824454de0ac8d5c8f4,NO DISPONIBLE,NO DISPONIBLE,,NO DISPONIBLE,,00:00:00,,14949,,0,,1,GOMEZ FARIAS,RANCHO EL CIELO,Event,válido,,9999,0,,,,es,,,,,,,grados minutos segundos,,,,,2,NO DISPONIBLE,,NO DISPONIBLE,,,,,Otros Datos / AUTOR: ALVAREZ Otros Datos / ANO: 1963 Distrito de Riego: ND,NO DISPONIBLE,,,,2900,7028342fa3c0984dff15b3db926683f6,CC-BY,,,,,,Leopardus wiedii,,,,,Animalia; Chordata; Mammalia; Carnivora; Felidae; Leopardus,,0,0,1821,"Ramírez-Pulido, González-Ruiz, Gardner & Arroyo-Cabrales, 2014","Ceballos, G. 2002. Actualización de la base de datos del Atlas Mastozoológico de México. Universidad Nacional Autónoma de México. Instituto de Ecología. Bases de datos SNIB-CONABIO proyectos No. T009 y A003. México, D.F.","Mapa, INEGI, 1:250,000",Leopardus,,,,,,,"ALVAREZ T. 1963. THE RECENT MAMMALS OF TAMAULIPAS, MEXICO. UNIVERSITY OF KANSAS PUBLICATIONS, MUSEUM OF NATURAL HISTORY. 14:Pág. Publicadas: 363-473",,,,,,,,,,,,,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 509 <br/><b>Record key:</b> 1895608699 <br/><b>Identified on: </b> NA <br/><b>Record url: </b><a href=' NA '>click</a>
"Leopardus wiedii (Schinz, 1821)",-59,-13,"cudc,gass84,rdativ",gbif,865725909,"Leopardus wiedii (Schinz, 1821)",5a659248-1f70-11e3-b2c5-00145eb45e9a,23539a57-1347-4dd3-af2a-cf9478563baa,,60416b42-f762-11e1-a439-00145eb45e9a,CH,BIOCASE,2019-08-28T00:56:26.002+0000,2019-08-28T00:56:26.032+0000,124,PRESERVED_SPECIMEN,2434950,1,44,359,732,9703,2434918,2434950,2434950,"Leopardus wiedii (Schinz, 1821)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Leopardus,wiedii,SPECIES,ACCEPTED,,,,,,,,,2019-09-20T20:31:24.994+0000,,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,BR,Brazil,,,,,,,,865725909,"Mammals housed at MHNG, Geneva",,,,MHNG-MAM-1938.093,,MHNG,,,,,,,,,,Amérique du Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 510 <br/><b>Record key:</b> 865725909 <br/><b>Identified on: </b> NA <br/><b>Record url: </b><a href=' NA '>click</a>
"Leopardus wiedii (Schinz, 1821)",-59.93333,2.58333,"gass84,gdativ",gbif,1211793437,"Leopardus wiedii (Schinz, 1821)",c5c4a23e-2035-4416-ab64-032d6df52ddb,ff418020-1d67-11d9-8435-b8a03c50a862,,6ed8558c-e955-4812-9fd7-39b8044fcc35,CA,DWC_ARCHIVE,2018-04-04T13:45:08.763+0000,2018-04-04T13:45:08.805+0000,67,PRESERVED_SPECIMEN,2434950,1,44,359,732,9703,2434918,2434950,2434950,"Leopardus wiedii (Schinz, 1821)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Leopardus,wiedii,SPECIES,ACCEPTED,,2.86,Upper Takutu-Upper Essequibo,,,,,2018-04-04T00:00:00.000+0000,2019-09-20T20:31:24.987+0000,,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,GY,Guyana,Royal Ontario Museum; ROM,URI:catalog:ROM:Mammals:32340,,,,Mammalogy,"Ruawau River, Headwaters of Raawau River",1211793437,Mammals,URI:catalog:ROM:Mammals:32340,,"Brock, SE",32340,,ROM,,,,,,,SOUTH_AMERICA,,,"Ruawau River, Headwaters of Raawau River",PhysicalObject,,,,,,,,en,,MaNIS-ROMM Guyana Upload,,,,,,,,,,urn:lsid:biocol.org:col:34909,,,,,,,,,,skin; tanned,,South America; Guyana; Upper Takutu-Upper Essequibo,,,not-for-profit use only,D141,,,,,,Kirsten Greer (ROM),ADULT,,,Animalia; Chordata; Mammalia; Carnivora; Felidae; Leopardus,,,,,,,"MAP OF GUYANA PUBLISHED BY THE GOVERNMENT OF GUYANA; DIRECTORATE OF OVERSEAS SURVEYS (MISC) 17C (SERIES E491), 1954; SW; 1:500,000; 1966",,,,,,,,,,,,,,,20030214,,"MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,,,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 511 <br/><b>Record key:</b> 1211793437 <br/><b>Identified on: </b> NA <br/><b>Record url: </b><a href=' NA '>click</a>
"Leopardus wiedii (Schinz, 1821)",-94.683333,16.909167,"cdround,gass84,rdativ,txmathi",gbif,1895608693,"Leopardus wiedii (Schinz, 1821)",80d3003c-f762-11e1-a439-00145eb45e9a,ff90b050-c256-11db-b71b-b8a03c50a862,,e081c7d7-2dab-42fd-94c4-9f275767fe7d,MX,DWC_ARCHIVE,2018-08-21T01:22:05.875+0000,2018-08-21T01:22:05.920+0000,52,UNKNOWN,2434950,1,44,359,732,9703,2434918,2434950,2434950,"Leopardus wiedii (Schinz, 1821)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Leopardus,wiedii,SPECIES,ACCEPTED,,,Oaxaca,,,,,2015-12-03T00:00:00.000+0000,2019-09-20T20:31:25.439+0000,,http://creativecommons.org/licenses/by/4.0/legalcode,WGS84,Mammalia,MX,Mexico,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),urn:catalog:NO DISPONIBLE:NO DISPONIBLE:NO DISPONIBLE:dd1480ad19e368fa1bd071bc96b5c2fb,,,,Actualización de la base de datos del Atlas Mastozoológico de México,,1895608693,NO DISPONIBLE,urn:catalog:NO DISPONIBLE:NO DISPONIBLE:NO DISPONIBLE:dd1480ad19e368fa1bd071bc96b5c2fb,01393ce52189a3824454de0ac8d5c8f4,NO DISPONIBLE,NO DISPONIBLE,,NO DISPONIBLE,,00:00:00,,16117,,0,,1,SANTA MARIA CHIMALAPA,"GLORIA, LA",Event,válido,,9999,0,,,,es,,,,,,,grados minutos segundos,,,,,2,NO DISPONIBLE,,NO DISPONIBLE,,,,,Otros Datos / AUTOR: HALL Otros Datos / ANO: 1981 Distrito de Riego: JUCHITAN,NO DISPONIBLE,,,,1466,dd1480ad19e368fa1bd071bc96b5c2fb,CC-BY,,,,,,Leopardus wiedii,,,,,Animalia; Chordata; Mammalia; Carnivora; Felidae; Leopardus,,0,0,1821,"Ramírez-Pulido, González-Ruiz, Gardner & Arroyo-Cabrales, 2014","Ceballos, G. 2002. Actualización de la base de datos del Atlas Mastozoológico de México. Universidad Nacional Autónoma de México. Instituto de Ecología. Bases de datos SNIB-CONABIO proyectos No. T009 y A003. México, D.F.","Mapa, INEGI, 1:250,000",Leopardus,,,,,,,HALL E.R. 1981. MAMMALS OF NORTH AMERICA. Pág. Publicadas: 690. JOHN WILEY AND SONS. EU.,,,,,,,,,,,,,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 512 <br/><b>Record key:</b> 1895608693 <br/><b>Identified on: </b> NA <br/><b>Record url: </b><a href=' NA '>click</a>
"Leopardus amnicola (Gillette, 1976)",-82.78,29.96,rdatm,gbif,1133327959,"Leopardus amnicola (Gillette, 1976)",2fba9985-ac30-46cb-99bf-91ccde0d8d2f,8483a1f0-1032-11db-ae00-b8a03c50a862,,12fadca0-d638-416d-8cee-6f29ef37a249,US,DWC_ARCHIVE,2019-09-23T15:38:53.392+0000,2018-06-06T18:01:42.850+0000,139,FOSSIL_SPECIMEN,9208954,1,44,359,732,9703,2434918,2434950,2434950,"Leopardus wiedii (Schinz, 1821)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Leopardus,amnicola,SPECIES,SYNONYM,,3500,Florida,,,,,2014-01-30T16:31:26.000+0000,2019-09-20T20:31:23.399+0000,,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,US,United States of America,,E5759956-0DF5-46F4-A2E1-708C1070A815,,,,,,1133327959,UF,E5759956-0DF5-46F4-A2E1-708C1070A815,,John S. Waldrop,21029,,UF,,,,,,,NORTH_AMERICA,,Columbia,ICHETUCKNEE RIVER,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,default - 1,,,CO001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cenozoic,"Pleistocene, late",Rancholabrean,Quaternary,,,,,,,,,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 513 <br/><b>Record key:</b> 1133327959 <br/><b>Identified on: </b> NA <br/><b>Record url: </b><a href=' NA '>click</a>
"Leopardus wiedii (Schinz, 1821)",-74.87,7.5,gass84,gbif,730251986,"Leopardus wiedii (Schinz, 1821)",371b386a-d67b-4646-897e-a27cc1101067,15b278a8-1356-4f7b-ba32-3c733c3d0aac,,68845aab-a453-4816-b36d-a3ec8455deb0,CO,DWC_ARCHIVE,2018-01-15T20:37:00.708+0000,2016-03-28T16:48:02.662+0000,66,HUMAN_OBSERVATION,2434950,1,44,359,732,9703,2434918,2434950,2434950,"Leopardus wiedii (Schinz, 1821)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Leopardus,wiedii,SPECIES,ACCEPTED,,,Antioquia,,,,,2008-09-17T00:00:00.000+0000,2019-09-20T20:31:25.483+0000,,http://creativecommons.org/publicdomain/zero/1.0/legalcode,WGS84,Mammalia,CO,Colombia,,Corantioquia-4755-0AF639E664FC4B15834995C7451278B1,,,,Fauna reportada en la jurisdicción de Corantioquia,,730251986,Corantioquia-M,Corantioquia-4755-0AF639E664FC4B15834995C7451278B1,,,4755-1769,,Corantioquia,,,,,,100,SOUTH_AMERICA,8110002317-09,Zaragoza,,,,,,0,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 514 <br/><b>Record key:</b> 730251986 <br/><b>Identified on: </b> NA <br/><b>Record url: </b><a href=' NA '>click</a>
"Leopardus wiedii pirrensis (Goldman, 1914)",-73.35,5.08,gass84,gbif,1319658568,"Leopardus wiedii pirrensis (Goldman, 1914)",821cc27a-e3bb-4bc5-ac34-89ada245069d,bc092ff0-02e4-11dc-991f-b8a03c50a862,,b2ff19b5-d74f-40d2-82f1-ec5db01e8e31,US,DWC_ARCHIVE,2019-09-09T21:17:00.059+0000,2018-03-05T17:41:04.907+0000,116,PRESERVED_SPECIMEN,6164528,1,44,359,732,9703,2434918,2434950,6164528,"Leopardus wiedii pirrensis (Goldman, 1914)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Leopardus,wiedii,SUBSPECIES,ACCEPTED,,,Boyaca,,,,,,2019-09-20T20:31:25.004+0000,,http://creativecommons.org/publicdomain/zero/1.0/legalcode,WGS84,Mammalia,CO,Colombia,,http://n2t.net/ark:/65665/36ca04efa-efba-4433-bec6-26c4f81eecf9,,,-- -- ----,NMNH Extant Biology,,1319658568,Mammals,http://n2t.net/ark:/65665/36ca04efa-efba-4433-bec6-26c4f81eecf9,,"Nicefero Maria, (Brother)",544426,,USNM,,,,,,,SOUTH_AMERICA,http://biocol.org/urn:lsid:biocol.org:col:34871,,Garagoa,PhysicalObject,,,1,,,,,,,,,,,,Degrees Minutes Seconds,,,,,,,,,,,,,,,Skin; Skull,,"South America, Colombia, Boyaca",,,,10,,,,,,,,,,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Feliformia, Felidae, Felinae",,,,,,,,,,,pirrensis,,,,,,,,,,,,,,,,,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 515 <br/><b>Record key:</b> 1319658568 <br/><b>Identified on: </b> NA <br/><b>Record url: </b><a href=' NA '>click</a>
"Felis wiedii Schinz, 1821",0,0,"cucdmis,rdativ,txmathi,zerocd",gbif,1893488272,"Felis wiedii Schinz, 1821",2dad0cd2-e880-4ec3-90e5-d3f479528cbd,ff90b050-c256-11db-b71b-b8a03c50a862,,e081c7d7-2dab-42fd-94c4-9f275767fe7d,MX,DWC_ARCHIVE,2018-08-21T00:03:18.596+0000,2018-08-21T00:03:18.641+0000,56,PRESERVED_SPECIMEN,2434973,1,44,359,732,9703,2434918,2434950,2434950,"Leopardus wiedii (Schinz, 1821)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Felis,wiedii,SPECIES,SYNONYM,,,Oaxaca,,,,,2015-12-03T00:00:00.000+0000,2019-09-20T20:15:32.410+0000,,http://creativecommons.org/licenses/by/4.0/legalcode,WGS84,Mammalia,MX,Mexico,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),urn:catalog:AMNH:AMNH:NO DISPONIBLE:6ab334637ecb7ba923ad354a8c65b69f,,,,Base de datos de mamíferos de México depositados en colecciones de Estados Unidos y Canadá,,1893488272,AMNH,urn:catalog:AMNH:AMNH:NO DISPONIBLE:6ab334637ecb7ba923ad354a8c65b69f,7703dd12f903367a544b60c985cd724e,NO DISPONIBLE,NO DISPONIBLE,,AMNH,,00:00:00,,12324,,0,,85,,"TEHUANTEPEC, SANTA LUCIA",Event,sinónimo,,1,0,,,,es,,,,,,,grados minutos segundos,,,,,286,NO DISPONIBLE,,American Museum of Natural History,,,,,,NO DISPONIBLE,,,,5156,6ab334637ecb7ba923ad354a8c65b69f,CC-BY,,,,,,Leopardus wiedii subsp. oaxacensis,,,,,Animalia; Chordata; Mammalia; Carnivora; Felidae; Felis,,0,0,1959,"Ramírez-Pulido, Arroyo-Cabrales & González-Ruiz, 2008","López Wilchis, R. 1998. Base de datos de mamíferos de México depositados en colecciones de Estados Unidos y Canadá. Universidad Autónoma Metropolitana. Unidad Iztapalapa. Bases de datos SNIB-CONABIO. Proyecto No. P130. México, D.F.",,Felis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 516 <br/><b>Record key:</b> 1893488272 <br/><b>Identified on: </b> NA <br/><b>Record url: </b><a href=' NA '>click</a>
"Felis wiedii Schinz, 1821",0,0,"cucdmis,rdativ,txmathi,zerocd",gbif,1893488362,"Felis wiedii Schinz, 1821",2dad0cd2-e880-4ec3-90e5-d3f479528cbd,ff90b050-c256-11db-b71b-b8a03c50a862,,e081c7d7-2dab-42fd-94c4-9f275767fe7d,MX,DWC_ARCHIVE,2018-08-21T00:03:18.674+0000,2018-08-21T00:03:18.707+0000,56,PRESERVED_SPECIMEN,2434973,1,44,359,732,9703,2434918,2434950,2434950,"Leopardus wiedii (Schinz, 1821)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Felis,wiedii,SPECIES,SYNONYM,,,San luis potosi,,,,,2015-12-03T00:00:00.000+0000,2019-09-20T20:15:32.369+0000,,http://creativecommons.org/licenses/by/4.0/legalcode,WGS84,Mammalia,MX,Mexico,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),urn:catalog:CMNH:CM:NO DISPONIBLE:d106b3e298f9178bf85c6015960a7201,,,,Base de datos de mamíferos de México depositados en colecciones de Estados Unidos y Canadá,,1893488362,CM,urn:catalog:CMNH:CM:NO DISPONIBLE:d106b3e298f9178bf85c6015960a7201,7703dd12f903367a544b60c985cd724e,NO DISPONIBLE,NO DISPONIBLE,,CMNH,,00:00:00,,22185,,0,,551,,TAMAZUNCHALE,Event,sinónimo,,1,0,,,,es,,,,,,,grados minutos segundos,,,,,2558,NO DISPONIBLE,,Carnegie Museum of Natural History,,,,,,NO DISPONIBLE,,,,4991,d106b3e298f9178bf85c6015960a7201,CC-BY,,,,,,Leopardus wiedii subsp. oaxacensis,,,,,Animalia; Chordata; Mammalia; Carnivora; Felidae; Felis,,0,0,1959,"Ramírez-Pulido, Arroyo-Cabrales & González-Ruiz, 2008","López Wilchis, R. 1998. Base de datos de mamíferos de México depositados en colecciones de Estados Unidos y Canadá. Universidad Autónoma Metropolitana. Unidad Iztapalapa. Bases de datos SNIB-CONABIO. Proyecto No. P130. México, D.F.",,Felis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 517 <br/><b>Record key:</b> 1893488362 <br/><b>Identified on: </b> NA <br/><b>Record url: </b><a href=' NA '>click</a>
"Leopardus wiedii (Schinz, 1821)",-96.885278,19.215833,"cdround,rdativ,txmathi",gbif,1894037525,"Leopardus wiedii (Schinz, 1821)",a5be4674-3ee0-4aab-9ce6-c602a7d71d18,ff90b050-c256-11db-b71b-b8a03c50a862,,e081c7d7-2dab-42fd-94c4-9f275767fe7d,MX,DWC_ARCHIVE,2018-08-21T00:31:30.420+0000,2018-08-21T00:31:30.433+0000,56,UNKNOWN,2434950,1,44,359,732,9703,2434918,2434950,2434950,"Leopardus wiedii (Schinz, 1821)",Animalia,Chordata,Carnivora,Felidae,Leopardus,Leopardus wiedii,Leopardus,wiedii,SPECIES,ACCEPTED,,,Veracruz de ignacio de la llave,,,,,2015-12-03T00:00:00.000+0000,2019-09-20T20:31:25.689+0000,,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,MX,Mexico,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),urn:catalog:NO DISPONIBLE:NO DISPONIBLE:NO DISPONIBLE:0f4f202a818a7b0f5707423e689c542b,,,,Bosque Mesófilo de Montaña de México,,1894037525,NO DISPONIBLE,urn:catalog:NO DISPONIBLE:NO DISPONIBLE:NO DISPONIBLE:0f4f202a818a7b0f5707423e689c542b,79d72b8d675f52c94d8aa5a4ad82b420,NO DISPONIBLE,NO DISPONIBLE,,NO DISPONIBLE,,00:00:00,,27197,,1175,,1,HUATUSCO,Finca Mirador,Event,válido,,1,175,Zona montañosa de la región central de Veracruz.,,,es,,,,,,,grados minutos segundos,,,,,2,NO DISPONIBLE,,NO DISPONIBLE,,,,,"TipoVegetacion / Cafetal Otros Datos Ejemplar / Capturista: a Característica ambiental / Aspecto climático / Clima: Se presentan tres estaciones bien definidas: la fría seca a finales de octubre-noviembre a marzo, la época cálida seca de abril a mayo y la cálida húmeda de junio a septiembre-octubre. Característica ambiental / Aspecto climático / Precipitación: Anua",NO DISPONIBLE,NO DISPONIBLE,,,564,0f4f202a818a7b0f5707423e689c542b,CC-BY-NC,,,,,,Leopardus wiedii,,,,,Animalia; Chordata; Mammalia; Carnivora; Felidae; Leopardus,,0,0,1821,"Ramírez-Pulido, González-Ruiz, Gardner & Arroyo-Cabrales, 2014","Gual, D. M.; Rendón, C. A.; Alamilla, F. L.; Cifuentes, R. P. & Lozano, R. A. T. 2013. Bosque Mesófilo de Montaña de México. Comisión Nacional para el Conocimiento y Uso de la Biodiversidad. Base de datos SNIB-CONABIO proyecto Sistema de Información del Bosque Mesófilo de Montaña en México (Sl-BMM). México, D. F.","Literatura, Manson et al., 2008",Leopardus,,,,,Das Thierreich 1: 235. 1821.,,"Gallina, S.; González-Romero, A. & Manson, R. H. 2008. Mamíferos pequeños y medianos. En: Manson, R. H.; Hernández-Ortiz, V.; Gallina, S. & Mehltreter, K. (Eds.). Agroecosistemas cafetaleros de Veracruz. Biodiversidad, manejo y conservación. Instituto de Ecología A. C., Instituto Nacional de Ecología. México, D. F. pp. 161-180.",,,,,,,,,,,,,,,,,,,,,,,<b>Species: </b> Leopardus wiedii </a><br/> <b>rowID:</b> 518 <br/><b>Record key:</b> 1894037525 <br/><b>Identified on: </b> NA <br/><b>Record url: </b><a href=' NA '>click</a>
